canonical_smiles,standard_value
[H]c1c([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])OC([H])([H])C2([H])[H],1.0
[H]c1sc([H])c(-c2nc3c(c(=O)n2[H])C([H])([H])OC([H])([H])C3([H])[H])c1[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])C([H])([H])OC2([H])[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])OC([H])([H])C2([H])[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C1=NC2([H])C([H])([H])SC([H])([H])C2([H])C(=O)N1[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c(c(=O)n1[H])SC([H])([H])C([H])([H])C2([H])[H],1.0
[H]N(C(=O)C([H])([H])C([H])([H])c1c(C([H])([H])[H])nn([H])c1C([H])([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]c1nc([H])n(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)n1,0.0
[H]c1oc(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]c1nc([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c1[H],1.0
[H]c1nc([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(Cl)c([H])c1Cl,1.0
[H]c1c([H])c(Cl)c(Cl)c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c1[H],1.0
[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(C([H])([H])[H])c1[H],1.0
[H]c1c([H])c(Cl)c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(Cl)c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(Cl)c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c(F)c1[H],1.0
[H]N(C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,0.0
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]N(C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]N(C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C1([H])C([H])([H])C1([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,0.0
[H]N(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1nnc2n1C([H])([H])C([H])([H])C([H])([H])S2,1.0
[H]N(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
[H]c1c([H])c([H])c(C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])C([H])([H])S3)c([H])c1[H],0.0
[H]c1c([H])c([H])c(C(=O)N([H])c2nnc3n2C([H])([H])C([H])([H])S3)c([H])c1[H],1.0
[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1nnc2n1C([H])([H])C([H])([H])C([H])([H])S2,1.0
[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1nnc2n1C([H])([H])C([H])([H])S2,1.0
